src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
aws:sa-east-1,PREMIUM,m5.8xlarge,azure:australiaeast,PREMIUM,Standard_D32_v5,64,5,aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM.stderr,2294351858.6183305,2114760880.5899906,3.454806498495708,True
gcp:asia-northeast1-a,PREMIUM,n2-standard-32,aws:af-south-1,PREMIUM,m5.8xlarge,64,5,gcp:asia-northeast1-a:PREMIUM_aws:af-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast1-a:PREMIUM_aws:af-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast1-a:PREMIUM_aws:af-south-1:PREMIUM.stderr,1104605000.0,1020602000.0,14.181351,True
gcp:europe-central2-a,PREMIUM,n2-standard-32,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,gcp:europe-central2-a:PREMIUM_gcp:europe-west6-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,7009048000.0,6849659000.0,77.809065,True
azure:koreacentral,PREMIUM,Standard_D32_v5,gcp:asia-northeast2-a,PREMIUM,n2-standard-32,64,5,azure:koreacentral:PREMIUM_gcp:asia-northeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:koreacentral:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:koreacentral:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stderr,14451310259.09173,14214937867.303612,17.944556652498676,True
aws:us-west-1,PREMIUM,m5.8xlarge,azure:northcentralus,PREMIUM,Standard_D32_v5,64,5,aws:us-west-1:PREMIUM_azure:northcentralus:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_azure:northcentralus:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_azure:northcentralus:PREMIUM.stderr,4800380520.241017,4450838982.224395,6.161462835305512,True
azure:canadacentral,PREMIUM,Standard_D32_v5,gcp:us-west1-a,PREMIUM,n2-standard-32,64,5,azure:canadacentral:PREMIUM_gcp:us-west1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_gcp:us-west1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_gcp:us-west1-a:PREMIUM.stderr,11822048582.247787,11660730579.280645,12.633962792467063,True
aws:eu-west-1,PREMIUM,m5.8xlarge,aws:us-east-1,PREMIUM,m5.8xlarge,64,5,aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM.stderr,4663782988.476322,4329125414.158269,5.140450050837653,True
aws:eu-west-2,PREMIUM,m5.8xlarge,gcp:us-east4-a,PREMIUM,n2-standard-32,64,5,aws:eu-west-2:PREMIUM_gcp:us-east4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-2:PREMIUM_gcp:us-east4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-2:PREMIUM_gcp:us-east4-a:PREMIUM.stderr,4595682349.084817,4323458301.092589,5.5049360673967165,True
aws:us-east-2,PREMIUM,m5.8xlarge,azure:uksouth,PREMIUM,Standard_D32_v5,64,5,aws:us-east-2:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:uksouth:PREMIUM.stderr,4509869751.803247,4190107106.742932,5.343566084121615,True
gcp:us-east1-b,PREMIUM,n2-standard-32,azure:germanywestcentral,PREMIUM,Standard_D32_v5,64,5,gcp:us-east1-b:PREMIUM_azure:germanywestcentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:germanywestcentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:germanywestcentral:PREMIUM.stderr,5653519000.0,5615095000.0,42.045302,True
azure:francecentral,PREMIUM,Standard_D32_v5,gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,64,5,azure:francecentral:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:francecentral:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:francecentral:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stderr,6281028105.792915,6091091062.833043,7.0703966895992565,True
gcp:asia-east1-a,PREMIUM,n2-standard-32,gcp:asia-south1-a,PREMIUM,n2-standard-32,64,5,gcp:asia-east1-a:PREMIUM_gcp:asia-south1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_gcp:asia-south1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_gcp:asia-south1-a:PREMIUM.stderr,5424336000.0,5362491000.0,41.864159,True
azure:westeurope,PREMIUM,Standard_D32_v5,aws:ap-south-1,PREMIUM,m5.8xlarge,64,5,azure:westeurope:PREMIUM_aws:ap-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_aws:ap-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_aws:ap-south-1:PREMIUM.stderr,1024644467.2395487,870466581.4681803,3.1584144559808394,True
azure:westus3,PREMIUM,Standard_D32_v5,gcp:europe-west2-a,PREMIUM,n2-standard-32,64,5,azure:westus3:PREMIUM_gcp:europe-west2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus3:PREMIUM_gcp:europe-west2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus3:PREMIUM_gcp:europe-west2-a:PREMIUM.stderr,6067637289.579629,5935010498.569031,6.657007758424981,True
aws:eu-central-1,PREMIUM,m5.8xlarge,aws:us-west-2,PREMIUM,m5.8xlarge,64,5,aws:eu-central-1:PREMIUM_aws:us-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:us-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:us-west-2:PREMIUM.stderr,3988627728.6192327,3667782929.614747,4.619361428631017,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,aws:ap-northeast-1,PREMIUM,m5.8xlarge,64,5,gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-1:PREMIUM.stderr,2964527000.0,2912352000.0,32.942968,True
gcp:us-central1-a,PREMIUM,n2-standard-32,gcp:asia-northeast3-a,PREMIUM,n2-standard-32,64,5,gcp:us-central1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stderr,4944521000.0,4924330000.0,31.059652,True
azure:westus2,PREMIUM,Standard_D32_v5,aws:ap-southeast-1,PREMIUM,m5.8xlarge,64,5,azure:westus2:PREMIUM_aws:ap-southeast-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus2:PREMIUM_aws:ap-southeast-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus2:PREMIUM_aws:ap-southeast-1:PREMIUM.stderr,2469906991.869398,2178347947.536612,4.212083167030564,True
aws:ap-northeast-2,PREMIUM,m5.8xlarge,gcp:asia-south2-a,PREMIUM,n2-standard-32,64,5,aws:ap-northeast-2:PREMIUM_gcp:asia-south2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stderr,3927325939.835113,3754402414.8032093,4.858463887558075,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,azure:northeurope,PREMIUM,Standard_D32_v5,64,5,gcp:southamerica-east1-a:PREMIUM_azure:northeurope:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_azure:northeurope:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_azure:northeurope:PREMIUM.stderr,4218689000.0,4156684000.0,23.224982,True
aws:ca-central-1,PREMIUM,m5.8xlarge,aws:ap-southeast-2,PREMIUM,m5.8xlarge,64,5,aws:ca-central-1:PREMIUM_aws:ap-southeast-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_aws:ap-southeast-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_aws:ap-southeast-2:PREMIUM.stderr,3078635791.016377,2790288149.914016,3.798040304223218,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,gcp:us-west4-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-3:PREMIUM_gcp:us-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:us-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:us-west4-a:PREMIUM.stderr,3629726816.575952,3483349559.1619024,4.0292929239893756,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,azure:eastus2,PREMIUM,Standard_D32_v5,64,5,gcp:australia-southeast1-a:PREMIUM_azure:eastus2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_azure:eastus2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_azure:eastus2:PREMIUM.stderr,3444371000.0,3408593000.0,26.035717,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,gcp:europe-north1-a,PREMIUM,n2-standard-32,64,5,gcp:southamerica-west1-a:PREMIUM_gcp:europe-north1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_gcp:europe-north1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_gcp:europe-north1-a:PREMIUM.stderr,3647500000.0,3586347000.0,17.369656,True
azure:eastus,PREMIUM,Standard_D32_v5,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,azure:eastus:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,3210117925.966932,3178259098.7388234,3.9789063799002253,True
gcp:europe-west3-a,PREMIUM,n2-standard-32,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,gcp:europe-west3-a:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,2064078000.0,1994670000.0,24.156024,True
aws:eu-south-1,PREMIUM,m5.8xlarge,gcp:asia-northeast1-a,PREMIUM,n2-standard-32,64,5,aws:eu-south-1:PREMIUM_gcp:asia-northeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:asia-northeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:asia-northeast1-a:PREMIUM.stderr,3121927513.374599,3006967506.174815,3.7699326580178987,True
azure:westus,PREMIUM,Standard_D32_v5,aws:me-south-1,PREMIUM,m5.8xlarge,64,5,azure:westus:PREMIUM_aws:me-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:me-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:me-south-1:PREMIUM.stderr,1228207876.0061996,969059412.1919374,3.1979742024949096,True
aws:ap-east-1,PREMIUM,m5.8xlarge,gcp:europe-west1-b,PREMIUM,n2-standard-32,64,5,aws:ap-east-1:PREMIUM_gcp:europe-west1-b:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_gcp:europe-west1-b:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_gcp:europe-west1-b:PREMIUM.stderr,3062412353.571629,2966459296.2478456,3.7300263289695588,True
aws:eu-west-3,PREMIUM,m5.8xlarge,azure:australiaeast,PREMIUM,Standard_D32_v5,64,5,aws:eu-west-3:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_azure:australiaeast:PREMIUM.stderr,2927769116.6338506,2693417597.347562,3.5625089920759785,True
aws:eu-north-1,PREMIUM,m5.8xlarge,azure:japaneast,PREMIUM,Standard_D32_v5,64,5,aws:eu-north-1:PREMIUM_azure:japaneast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_azure:japaneast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_azure:japaneast:PREMIUM.stderr,2886353122.6300683,2655594914.459518,3.6525891269748243,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,gcp:australia-southeast2-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west4-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stderr,2272149000.0,2270405000.0,17.202778,True
gcp:asia-southeast1-a,PREMIUM,n2-standard-32,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,gcp:asia-southeast1-a:PREMIUM_aws:sa-east-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_aws:sa-east-1:PREMIUM.stderr,1458484000.0,1335853000.0,16.155073,True
gcp:asia-east2-a,PREMIUM,n2-standard-32,aws:af-south-1,PREMIUM,m5.8xlarge,64,5,gcp:asia-east2-a:PREMIUM_aws:af-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:PREMIUM_aws:af-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:PREMIUM_aws:af-south-1:PREMIUM.stderr,1086823000.0,1030955000.0,16.63396,True
aws:ap-northeast-1,PREMIUM,m5.8xlarge,azure:japaneast,PREMIUM,Standard_D32_v5,64,5,aws:ap-northeast-1:PREMIUM_azure:japaneast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:japaneast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:japaneast:PREMIUM.stderr,4885295779.109743,4776847156.4457,9.596828874925427,True
aws:eu-west-2,PREMIUM,m5.8xlarge,gcp:europe-west3-a,PREMIUM,n2-standard-32,64,5,aws:eu-west-2:PREMIUM_gcp:europe-west3-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-2:PREMIUM_gcp:europe-west3-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-2:PREMIUM_gcp:europe-west3-a:PREMIUM.stderr,5003086844.768347,4732902179.538973,7.987460952982022,True
gcp:asia-southeast2-a,PREMIUM,n2-standard-32,gcp:asia-east2-a,PREMIUM,n2-standard-32,64,5,gcp:asia-southeast2-a:PREMIUM_gcp:asia-east2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_gcp:asia-east2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_gcp:asia-east2-a:PREMIUM.stderr,6356498000.0,6264006000.0,60.165573,True
aws:us-east-2,PREMIUM,m5.8xlarge,azure:westus2,PREMIUM,Standard_D32_v5,64,5,aws:us-east-2:PREMIUM_azure:westus2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:westus2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:westus2:PREMIUM.stderr,4705415913.855315,4377203716.527958,5.8907316110787,True
azure:eastus,PREMIUM,Standard_D32_v5,azure:uksouth,PREMIUM,Standard_D32_v5,64,5,azure:eastus:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_azure:uksouth:PREMIUM.stderr,14052240760.447727,13715406468.328953,11.848196294180683,True
aws:us-east-1,PREMIUM,m5.8xlarge,gcp:europe-west2-a,PREMIUM,n2-standard-32,64,5,aws:us-east-1:PREMIUM_gcp:europe-west2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:europe-west2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:europe-west2-a:PREMIUM.stderr,4582144765.314946,4320102524.9652605,6.336289566171663,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,aws:eu-west-3,PREMIUM,m5.8xlarge,64,5,gcp:northamerica-northeast1-a:PREMIUM_aws:eu-west-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:eu-west-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:eu-west-3:PREMIUM.stderr,5706112000.0,5632011000.0,47.158511,True
