src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
gcp:europe-west6-a,PREMIUM,n2-standard-32,aws:us-east-2,PREMIUM,m5.8xlarge,64,5,gcp:europe-west6-a:PREMIUM_aws:us-east-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:us-east-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:us-east-2:PREMIUM.stderr,4865891000.0,4768206000.0,41.338387,True
aws:ap-northeast-3,PREMIUM,m5.8xlarge,azure:northcentralus,PREMIUM,Standard_D32_v4,64,5,aws:ap-northeast-3:PREMIUM_azure:northcentralus:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_azure:northcentralus:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_azure:northcentralus:PREMIUM.stderr,3987773812.426041,3681014430.9886,4.475955654823081,True
aws:us-west-2,PREMIUM,m5.8xlarge,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,aws:us-west-2:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:francecentral:PREMIUM.stderr,3889682796.6720157,3592394983.1737666,4.096527800819712,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,azure:uksouth,PREMIUM,Standard_D32_v4,64,5,gcp:southamerica-west1-a:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_azure:uksouth:PREMIUM.stderr,3157981000.0,3121626000.0,25.373634,True
aws:eu-central-1,PREMIUM,m5.8xlarge,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,aws:eu-central-1:PREMIUM_aws:sa-east-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:sa-east-1:PREMIUM.stderr,2882698677.059485,2608071413.601663,4.149276814435552,True
aws:eu-south-1,PREMIUM,m5.8xlarge,gcp:southamerica-east1-a,PREMIUM,n2-standard-32,64,5,aws:eu-south-1:PREMIUM_gcp:southamerica-east1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stderr,3369036252.883411,3228778787.2133536,3.8694476666632047,True
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,gcp:northamerica-northeast2-a:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,3563617000.0,3547693000.0,21.681678,True
gcp:australia-southeast2-a,PREMIUM,n2-standard-32,azure:canadacentral,PREMIUM,Standard_D32_v4,64,5,gcp:australia-southeast2-a:PREMIUM_azure:canadacentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_azure:canadacentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_azure:canadacentral:PREMIUM.stderr,3439534000.0,3413535000.0,25.845408,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-3:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stderr,3196974571.8916445,3077380564.048658,3.7374726422077376,True
azure:australiaeast,PREMIUM,Standard_D32_v4,azure:switzerlandnorth,PREMIUM,Standard_D32_v4,64,5,azure:australiaeast:PREMIUM_azure:switzerlandnorth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_azure:switzerlandnorth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_azure:switzerlandnorth:PREMIUM.stderr,4292563566.1970353,4056061624.3801455,4.980499004467986,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,gcp:europe-west4-a,PREMIUM,n2-standard-32,64,5,gcp:australia-southeast1-a:PREMIUM_gcp:europe-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_gcp:europe-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_gcp:europe-west4-a:PREMIUM.stderr,2702704000.0,2597249000.0,16.731902,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,gcp:europe-west4-a:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_azure:francecentral:PREMIUM.stderr,6451822000.0,6384266000.0,81.904573,True
gcp:europe-west6-a,PREMIUM,n2-standard-32,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west6-a:PREMIUM_aws:eu-north-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:eu-north-1:PREMIUM.stderr,5747584000.0,5677189000.0,72.166471,True
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,aws:us-west-1,PREMIUM,m5.8xlarge,64,5,gcp:northamerica-northeast2-a:PREMIUM_aws:us-west-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_aws:us-west-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_aws:us-west-1:PREMIUM.stderr,4877137000.0,4792239000.0,52.23653,True
azure:canadacentral,PREMIUM,Standard_D32_v4,azure:westeurope,PREMIUM,Standard_D32_v4,64,5,azure:canadacentral:PREMIUM_azure:westeurope:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:westeurope:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:westeurope:PREMIUM.stderr,12978485492.006224,12672471527.449932,11.785378002230198,True
aws:us-west-2,PREMIUM,m5.8xlarge,azure:uksouth,PREMIUM,Standard_D32_v4,64,5,aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_azure:uksouth:PREMIUM.stderr,3948096504.536475,3651417440.5689263,4.102706469795368,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,4094903000.0,3902429000.0,31.995479,True
aws:us-east-2,PREMIUM,m5.8xlarge,azure:norwayeast,PREMIUM,Standard_D32_v4,64,5,aws:us-east-2:PREMIUM_azure:norwayeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:norwayeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_azure:norwayeast:PREMIUM.stderr,3959166124.6592417,3658056314.8998575,5.645946748278615,True
azure:centralindia,PREMIUM,Standard_D32_v4,azure:swedencentral,PREMIUM,Standard_D32_v4,64,5,azure:centralindia:PREMIUM_azure:swedencentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:swedencentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:swedencentral:PREMIUM.stderr,8386161006.213838,8107482313.920759,9.546457082650472,True
azure:northcentralus,PREMIUM,Standard_D32_v4,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,azure:northcentralus:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,5017952922.452263,4969055355.927532,5.414046667670387,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,gcp:southamerica-east1-a:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_aws:eu-south-1:PREMIUM.stderr,2779914000.0,2656020000.0,26.217375,True
gcp:asia-southeast2-a,PREMIUM,n2-standard-32,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,gcp:asia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM.stderr,2240354000.0,2167617000.0,25.775935,True
azure:switzerlandnorth,PREMIUM,Standard_D32_v4,azure:australiaeast,PREMIUM,Standard_D32_v4,64,5,azure:switzerlandnorth:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_azure:australiaeast:PREMIUM.stderr,3832050988.186084,3605907912.9580536,4.724026842835743,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,gcp:australia-southeast2-a,PREMIUM,n2-standard-32,64,5,gcp:southamerica-west1-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stderr,3068049000.0,2985077000.0,14.277246,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast1-a:PREMIUM_aws:eu-central-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:eu-central-1:PREMIUM.stderr,1777331000.0,1664562000.0,21.409036,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,aws:ap-southeast-3:PREMIUM_aws:sa-east-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_aws:sa-east-1:PREMIUM.stderr,1369942698.0192575,1113214683.2854958,3.015915206456205,True
aws:us-east-2,PREMIUM,m5.8xlarge,gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,64,5,aws:us-east-2:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stderr,4960613390.007822,4666628327.257972,9.217953414648742,True
azure:westeurope,PREMIUM,Standard_D32_v4,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,azure:westeurope:PREMIUM_aws:eu-north-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_aws:eu-north-1:PREMIUM.stderr,9367311471.718142,9082219475.68302,16.332192572848342,True
azure:norwayeast,PREMIUM,Standard_D32_v4,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,azure:norwayeast:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_aws:eu-south-1:PREMIUM.stderr,6586267640.959581,6405714919.790092,11.680474914585362,True
azure:canadacentral,PREMIUM,Standard_D32_v4,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,azure:canadacentral:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_azure:francecentral:PREMIUM.stderr,12979298113.308676,12673141002.116816,11.557904920660613,True
azure:northcentralus,PREMIUM,Standard_D32_v4,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,azure:northcentralus:PREMIUM_gcp:europe-west6-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,9517449015.288754,9431283364.925745,9.650184219582169,True
aws:us-west-1,PREMIUM,m5.8xlarge,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,aws:us-west-1:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,4319549478.394814,3992800165.9770527,4.920516221358802,True
azure:centralindia,PREMIUM,Standard_D32_v4,gcp:europe-west4-a,PREMIUM,n2-standard-32,64,5,azure:centralindia:PREMIUM_gcp:europe-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:europe-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:europe-west4-a:PREMIUM.stderr,8174656546.392412,8119294789.253395,9.305232010928394,True
aws:us-west-2,PREMIUM,m5.8xlarge,gcp:australia-southeast2-a,PREMIUM,n2-standard-32,64,5,aws:us-west-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stderr,3775206792.933874,3594200091.7174873,3.943961630099977,True
azure:switzerlandnorth,PREMIUM,Standard_D32_v4,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,azure:switzerlandnorth:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,5340198861.790959,5253743050.189034,6.351330211881252,True
azure:uksouth,PREMIUM,Standard_D32_v4,gcp:southamerica-east1-a,PREMIUM,n2-standard-32,64,5,azure:uksouth:PREMIUM_gcp:southamerica-east1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stderr,2463320721.646454,2310774902.568449,4.303338291158699,True
aws:sa-east-1,PREMIUM,m5.8xlarge,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,aws:sa-east-1:PREMIUM_aws:eu-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_aws:eu-west-2:PREMIUM.stderr,3261466363.6619997,2970404084.4230285,3.9860401773780514,True
gcp:asia-southeast2-a,PREMIUM,n2-standard-32,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,64,5,gcp:asia-southeast2-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stderr,3631761000.0,3553669000.0,17.2149,True
azure:swedencentral,PREMIUM,Standard_D32_v4,azure:australiaeast,PREMIUM,Standard_D32_v4,64,5,azure:swedencentral:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:swedencentral:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:swedencentral:PREMIUM_azure:australiaeast:PREMIUM.stderr,3546405310.2438326,3344177602.6492205,4.496335462255261,True
aws:eu-central-1,PREMIUM,m5.8xlarge,gcp:australia-southeast1-a,PREMIUM,n2-standard-32,64,5,aws:eu-central-1:PREMIUM_gcp:australia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_gcp:australia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_gcp:australia-southeast1-a:PREMIUM.stderr,2697148529.155892,2636336708.8050656,4.030759556030985,True
